,82M101M39M18,82M101M39M24,82M101M39M19,82M101M39M21,82M101M39M20,82M101M39M22,82M101M39M23,82M101M39M1,82M101M39M3,82M101M39M2,82M101M39M6,82M101M39M7,82M101M39M5,82M101M39M4,82M101M39M9,82M101M39M8,82M101M39M12,82M101M39M13,82M101M39M11,82M101M39M10,82M101M39M14,82M101M39M15,82M101M39M17,82M101M39M16
2018-01-13,0.45500474302224597,0.7253516835718926,0.7593357419903849,0.9464778805975991,0.7333460541013628,0.09702172052027933,0.6467676983102022,0.5311786482369603,0.8581074024652866,0.46804918664536116,0.6222649423623775,0.5101495077122108,0.8581514817726011,0.6476938273782948,0.5980026096519816,0.9347431617500682,0.20582423192098032,0.7293439916097505,0.7709508579794011,0.8389546625134773,0.4865293169126529,0.6589110958952948,0.25906716252165435,0.45224765925846183
2018-01-14,0.35096209545936236,0.3325037425003618,0.5150539041855643,0.9793833288955535,0.483984199617111,0.2000147749255048,0.5030137339699684,0.22048460424337799,0.36742462284677324,0.22258054689025134,0.48852300459289805,0.5238101587696311,0.677163949304074,0.5548537167228067,0.4478972523676648,0.6354040096934842,0.3620676800037153,0.6332209927133978,0.4965373257519741,0.6426636983384529,0.31200926913522775,0.5530867929449362,0.48631686941184754,0.5430187349494539
2018-01-15,0.3280908916646645,0.40781998492409904,0.2994969469712299,0.9718295118212965,0.3940292817912839,0.2710688016269257,0.22747040228107454,0.2505961367697849,0.5622701932228642,0.25330882471515936,0.5295937948241211,0.3768938633764554,0.31304113487563073,0.8296323083119987,0.30475205220274065,0.3287015239299849,0.3598638018342972,0.35076718708970683,0.37140299255765463,0.8011010501095781,0.26966513738667164,0.2343780315281162,0.40615428531530096,0.3615245791909287
2018-01-16,0.46341471806160217,0.5770133996539965,0.7966095790656366,0.8271403226557809,0.8245159704903259,0.254641716848713,0.45996994219153065,0.4355999941653351,0.847651997332708,0.43201838254403413,0.48637297686282466,0.46436390902313285,0.5988078016881659,0.7775435442543576,0.338186570961718,0.6121690407916974,0.1791482015286744,0.6830334520336653,0.5210832089611599,0.4790075695652062,0.3627802056969635,0.41591898446471365,0.21280013300757045,0.37629655052234645
2018-01-17,0.24272651097744624,0.19562762979570655,0.3099077535013956,0.9272662687730641,0.4082473761295263,0.04827166507454317,0.29061816882258457,0.1553817234221774,0.4923426613909538,0.20193729159051085,0.23927583394178945,0.35465397891427797,0.31524858568247677,0.24925729855968887,0.20027578887088873,0.49652783932500816,0.08992100273772761,0.35483246919573824,0.3697437715103269,0.19453571662281205,0.2757046424733165,0.1435021233349889,0.16698524492991584,0.1415362247035934
2018-01-18,0.21019367726887847,0.539079561911365,0.5959187136837156,0.8627864201290123,0.3539269084212323,0.3616814954232065,0.5868866714583589,0.3109341222081641,0.6250568580289292,0.44192550270566217,0.38477697508621517,0.08209238268428944,0.5244010953647238,0.40285934850419813,0.4184152044005055,0.5148261322272036,0.09492157891980961,0.5211955137607727,0.572173971040275,0.4793308580233866,0.4482469233689045,0.22688272931909106,0.30099730958703347,0.12876421816439176
2018-01-19,0.45675286227589773,0.6159618877612995,0.5700739461341904,0.9129126035702874,0.272699912311771,0.40896564620364173,0.6388937643154492,0.5398681999566307,0.6718186129502077,0.6307312819668811,0.5867349512063086,0.2090731919083361,0.6953557506001292,0.8077290288813719,0.575216810771678,0.6423178069946027,0.29582225753660635,0.754492220973502,0.6823148458657279,0.7279593277732698,0.653075255679284,0.725264969572067,0.2962775158789997,0.3561764061557109
2018-01-20,0.5205268900206206,0.2689400763548555,0.7926186426491539,0.9347203019253771,0.5910914964442727,0.21017109560058317,0.3460394857947541,0.24975629126718416,0.19326018769117517,0.14589766804595078,0.15468778795369723,0.24541349172990837,0.18837244347968932,0.40535719500000816,0.2039124018684761,0.19636145364982474,0.3344186112716673,0.4084602530886179,0.22378832111200267,0.520927601432105,0.10360693332909629,0.350384340544404,0.5283736823238432,0.41109307524060656
2018-01-21,0.01999644135338612,0.6698441055365074,0.7303438638544223,0.9103507966075792,0.49666173699640354,0.20881677791253225,0.5188585901814967,0.6082634504148792,0.7382055917780406,0.5873373764303401,0.5272446854245627,0.5354942576081181,0.8084331028746464,0.8468720118380995,0.3757360257644096,0.6508096495088954,0.21007866238834758,0.47203591672911216,0.5780454255492681,0.8513282470040867,0.49538113781217497,0.2870077330375297,0.5307762173689998,0.23499404577034227
2018-01-22,0.3377578091545643,0.7366348168564041,0.6857106463832777,0.948262790424764,0.4330184302686522,0.19804513311983096,0.5773179625675621,0.5253522000404849,0.6907546646129115,0.3991867557267946,0.5995757759151704,0.46179391377245926,0.7674147198057023,0.8653595506143994,0.5043910421971424,0.5953312744363827,0.19558940731414098,0.09028812573960349,0.5791149597965652,0.781188548361878,0.3799827236142671,0.6463634402106051,0.27104940784918846,0.38661591634233755
2018-01-23,0.4959349403684884,0.43772607356225884,0.25932554407559644,0.9817156766296049,0.08803785070211663,0.26328565298453865,0.16329620272811826,,,,,,,,0.7253388081627326,0.44429876225277476,0.2166732770698086,0.06446785040328584,0.4162094391839967,0.7703486797313408,0.3037781783948206,,,
